id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
mdb-2729,gtfs,,ES,Region of Murcia,Murcia,Tranvía de Murcia (TDM),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1569,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2729/latest.zip,https://nap.transportes.gob.es/licencia-datos,37.992172,38.040332,-1.186551,-1.124547,2025-09-11 00:55:40.867776+00:00,active,Headsigns|Location Types|Shapes,,
mdb-2730,gtfs,,ES,Castile and León,Valladolid,AUVASA (Valladolid city bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1563,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2730/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.5443886576981,41.6914425509529,-4.83971162445835,-4.667070456519,2026-07-09 00:57:14.539356+00:00,active,Headsigns|Route Colors|Shapes,,
mdb-2731,gtfs,,ES,Autonomous Community of the Basque Country,San Sebastián,Lurraldebus Ekialdebus,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/1201,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2731/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.28029255164625,43.38368016946583,-2.0092718996125347,-1.7858035573550135,2026-05-28 00:04:14.094764+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2732,gtfs,,ES,Autonomous Community of the Basque Country,Ataun,Lurraldebus Goierrialdea,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/1229,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2732/latest.zip,https://nap.transportes.gob.es/licencia-datos,42.95830762862643,43.31683974770208,-2.331486490002256,-1.977364936365829,2026-07-08 01:31:33.047429+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2733,gtfs,,ES,Autonomous Community of the Basque Country,Arrasate / Mondragón,Lurraldebus Arrasate,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/1198,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2733/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.05880300982894,43.07214146267226,-2.504206645896642,-2.471888115484305,2026-01-06 01:29:48.538701+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2734,gtfs,,ES,Autonomous Community of the Basque Country,Hernani,Lurraldebus - Hernani Urban (Hernani city bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/1230,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2734/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.26179734860699,43.273462048519306,-1.9808111544235687,-1.9631292089238268,2025-09-10 01:00:21.112169+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2735,gtfs,,ES,Autonomous Community of the Basque Country,Eibar,Lurraldebus Eibar,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/1200,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2735/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.18016462742822,43.210948029625214,-2.4881597303328973,-2.44808454201023,2026-01-06 00:12:37.369702+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2736,gtfs,,ES,Autonomous Community of the Basque Country,Azpeitia,Lurraldebus Guipuzcoana (La Guipuzcoana),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/1204,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2736/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.07882106928354,43.320328646873456,-2.503912190098436,-1.977364936365829,2026-06-03 01:27:06.692514+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2737,gtfs,,ES,Autonomous Community of the Basque Country,Oñati,Oñati urban (Oñatiko herribusa),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,sanchez@gmail.com,,https://nap.transportes.gob.es/api/Fichero/download/2062,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2737/latest.zip,https://nap.transportes.gob.es/licencia-datos,42.97939046507105,43.04251212695968,-2.434360346460338,-2.400193987338475,2026-01-06 01:53:30.775083+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2738,gtfs,,FR,Grand Est,Neuves-Maisons,Transport en Moselle et Madon (T'MM),True,,,,,https://www.datagrandest.fr/metadata/fluo-grand-est/FR-200052264-T0025-0000/fluo-grand-est-tmm-gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2738/latest.zip,https://transport.data.gouv.fr/datasets/fr-200052264-t0025-0000-1,48.5336218,48.6492078,6.0308594,6.205192,2025-09-19 00:31:17.444458+00:00,deprecated,Headsigns|Location Types|Route Colors|Shapes|Transfers,tdg-82388,Redirecting post TDG import
mdb-2739,gtfs,,US,Oregon,Clackamas County,Sandy Area Metro (SAM),True,Static feed for realtime,,support@passiotech.com,,https://passio3.com/sandyor/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-2739/latest.zip,,45.28606826,45.502878367,-122.573786124,-121.7089955,2026-05-16 01:22:14.450055+00:00,active,Bike Allowed|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2740,gtfs,,US,Oregon,Clackamas County,ClackCo Connects (Clackamas County),True,Static feed for realtime,,support@passiotech.com,,https://passio3.com/clackamas/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-2740/latest.zip,,45.286129802,45.442542881,-122.63994314,-122.333976624,2026-06-09 00:34:46.573728+00:00,active,,,
mdb-2741,gtfs,,US,Oregon,Clackamas County,ClackCo Connects (Clackamas County),True,Flex,,support+clackamascounty-or-us@trilliumtransit.com,,https://oregon-gtfs.trilliumtransit.com/gtfs_data/clackamascounty-or-us/clackamascounty-or-us--flex-v2.zip,0,,,https://files.mobilitydatabase.org/mdb-2741/latest.zip,,45.286106192825656,45.43618452638,-122.62560819992412,-122.33389014867632,2026-05-22 01:23:51.719448+00:00,active,Booking Rules|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Predefined Routes with Deviation|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Demand Responsive Services,,
mdb-2742,gtfs_rt,sa,US,Oregon,Clackamas County,ClackCo Connects (Clackamas County),True,,,,mdb-2740,https://passio3.com/clackamas/passioTransit/gtfs/realtime/serviceAlerts,0,,,,,45.286129802,45.442542881,-122.63994314,-122.333976624,2026-06-09 00:34:46.573728+00:00,active,,,
mdb-2743,gtfs_rt,tu,US,Oregon,Clackamas County,ClackCo Connects (Clackamas County),True,,,,mdb-2740,https://passio3.com/clackamas/passioTransit/gtfs/realtime/tripUpdates,0,,,,,45.286129802,45.442542881,-122.63994314,-122.333976624,2026-06-09 00:34:46.573728+00:00,active,,,
mdb-2744,gtfs_rt,vp,US,Oregon,Clackamas County,ClackCo Connects (Clackamas County),True,,,,mdb-2740,https://passio3.com/clackamas/passioTransit/gtfs/realtime/vehiclePositions,0,,,,,45.286129802,45.442542881,-122.63994314,-122.333976624,2026-06-09 00:34:46.573728+00:00,active,,,
mdb-2745,gtfs_rt,sa,US,Oregon,Clackamas County,Sandy Area Metro,True,,,,mdb-2739,https://passio3.com/sandyor/passioTransit/gtfs/realtime/serviceAlerts,0,,,,,45.28606826,45.502878367,-122.573786124,-121.7089955,2026-05-16 01:22:14.450055+00:00,active,,,
mdb-2746,gtfs_rt,tu,US,Oregon,Clackamas County,Sandy Area Metro,True,,,,mdb-2739,https://passio3.com/sandyor/passioTransit/gtfs/realtime/tripUpdates,0,,,,,45.28606826,45.502878367,-122.573786124,-121.7089955,2026-05-16 01:22:14.450055+00:00,active,,,
mdb-2747,gtfs_rt,vp,US,Oregon,Clackamas County,Sandy Area Metro,True,,,,mdb-2739,https://passio3.com/sandyor/passioTransit/gtfs/realtime/vehiclePositions,0,,,,,45.28606826,45.502878367,-122.573786124,-121.7089955,2026-05-16 01:22:14.450055+00:00,active,,,
mdb-2748,gtfs,,ES,Cantabria,Camargo,Gobierno de Cantabria (Buses in Cantabria),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1560,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2748/latest.zip,https://nap.transportes.gob.es/licencia-datos,37.6032,48.8359,-4.81296,2.37901,2026-07-02 01:07:50.165030+00:00,active,Location Types|Route Colors,,
mdb-2749,gtfs,,ES,Catalonia,Sitges,TCC Barcelona Buses,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1580,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2749/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.2242668,41.43354,1.7735859,2.14334,2026-06-23 01:25:11.904207+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2750,gtfs,,ES,Catalonia,Blanes,Pujol,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1577,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2750/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.63042,41.72679,2.716908,2.92786,2026-06-23 01:03:08.014390+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2751,gtfs,,ES,Catalonia,Girona,Transports Municipals del Gironés SAU (TMG) Girona city bus,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1570,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2751/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.9311750430337,41.999491,2.76029737602606,2.83827578175268,2026-02-24 00:34:18.960427+00:00,active,Bike Allowed|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2752,gtfs,,ES,Galicia,A Estrada,Autocares Rías Baixas (Rías Baixas Coaches),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1843,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2752/latest.zip,https://nap.transportes.gob.es/licencia-datos,42.34738,42.93013,-8.872801,-7.837823,2026-06-05 00:55:39.589370+00:00,active,Headsigns|Route Colors|Shapes,,
mdb-2753,gtfs,,ES,Catalonia,Lleida,Autobusos de Lleida (Lleida buses),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1579,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2753/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.5980869666195,41.650390625133234,0.5813632974179654,0.6778508809011328,2026-07-03 00:48:59.810728+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2754,gtfs,,ES,Catalonia,Mataró,Moventis Empresa Casas (Casas Company Buses),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1578,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2754/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.38689,41.58063,2.108859,2.52584,2026-06-23 00:51:01.797367+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2755,gtfs,,ES,Catalonia,l'Hospitalet de Llobregat,Moventis Sarbus (Buses Sarbus – La Vallesana),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1581,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2755/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.28071,41.39066861,2.049182261376945,2.1384741698217047,2026-07-03 01:07:57.783915+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2756,gtfs,,ES,Autonomous Community of the Basque Country,San Sebastián,Lurraldebus Euskotren bus,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1202,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2756/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.13703619316368,43.3602648822332,-2.7304587060329726,-1.9704949511234529,2026-06-17 01:00:51.471182+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2757,gtfs,,ES,Autonomous Community of the Basque Country,San Sebastián,Lurraldebus TBH (Interurban Tolosa Buruntzaldea),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1608,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2757/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.13337960130534,43.322315943734,-2.076969168487211,-1.9244029793316328,2026-07-01 01:13:19.464962+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2758,gtfs,,ES,Autonomous Community of the Basque Country,Tolosa,Tolosa City Council (Urbano de Tolosa),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/2067,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2758/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.12609685220518,43.14520999336908,-2.084180642816484,-2.0689214523378827,2026-01-06 00:45:17.408741+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2759,gtfs,,ES,Autonomous Community of the Basque Country,Errenteria,Lurraldebus Urbano de Errentería (Errenteria Urbanoa),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1234,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2759/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.282000260553765,43.31769315020168,-1.916365030791466,-1.881868573675991,2026-01-09 01:33:31.731483+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2760,gtfs,,ES,Autonomous Community of the Basque Country,Lasarte-Oria,Lurraldebus Lasarte,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1231,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2760/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.24796724291981,43.272779273139335,-2.020307754660469,-2.008672852688109,2026-02-03 00:43:09.360034+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2761,gtfs,,ES,Catalonia,Olesa de Montserrat,Direxis Masats,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1983,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2761/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.373858,41.735769,1.853818,2.141275,2026-03-17 00:30:46.464918+00:00,active,Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2762,gtfs,,ES,Cantabria,Santander,TUS (Transportes Urbanos de Santander),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1602,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2762/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.4386652911293,43.4850837454485,-3.88578612232193,-3.77644957676557,2025-12-24 00:23:26.845571+00:00,inactive,Headsigns|Route Colors|Shapes,,
mdb-2763,gtfs,,ES,Balearic Islands,Ciutadella,TIB Transports of the Balearic Islands - CIME Consell Insular de Menorca (Menorca Island Bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1363,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2763/latest.zip,https://nap.transportes.gob.es/licencia-datos,39.813232,40.05493,3.7984617,4.29915,2026-06-11 01:20:00.285713+00:00,active,Feed Information|Headsigns|In-station Traversal Time|Levels|Pathway Connections|Route Colors,,
mdb-2764,gtfs,,ES,Catalonia,Sant Feliu de Guíxols,Moventis Sarfa (Sarfa buses),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1576,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2764/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.28773734350437,42.42680486070743,2.0079303655206786,3.316014,2026-05-29 00:10:23.964735+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2765,gtfs,,ES,Castile-La Mancha,Ciudad Real,Urban Buses of Ciudad Real (AISA),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1599,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2765/latest.zip,https://nap.transportes.gob.es/licencia-datos,38.9637,40.1357,-4.03955,-3.63088,2026-05-17 00:08:59.533817+00:00,active,Headsigns|Route Colors,,
mdb-2766,gtfs,,ES,Balearic Islands,Calvià,TIB Transports de les Illes Balears - CTM Transport Consortium of Mallorcam (Public transport on the island of Mallorca),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1272,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2766/latest.zip,https://nap.transportes.gob.es/licencia-datos,39.31685,39.961094,2.35004,3.459087,2026-07-07 01:07:26.182369+00:00,active,,,
mdb-2767,gtfs,,ES,Galicia,A Coruña,La Coruña Tram Company SA,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1574,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2767/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.295358,43.38352,-8.456815,-8.378762,2026-06-20 00:03:57.855012+00:00,active,Headsigns|Shapes,,
mdb-2768,gtfs,,ES,Catalonia,Mataró,Avanza Grupo (Mataró city bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1173,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2768/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.5249084729098,41.5570242005546,2.42088875084528,2.45593735953428,2026-06-16 00:06:54.752771+00:00,active,Headsigns|Route Colors|Shapes,,
mdb-2769,gtfs,,ES,Andalusia,Granada,Granada City Council (Granada city bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1564,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2769/latest.zip,https://nap.transportes.gob.es/licencia-datos,37.1468527,37.2107196,-3.6529836,-3.4662562,2026-05-20 00:58:37.429153+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-2770,gtfs,,ES,Andalusia,Seville,TUSSAM (Seville bus and tram),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1567,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2770/latest.zip,https://nap.transportes.gob.es/licencia-datos,37.310978,37.451149,-6.013968,-5.8476877,2026-07-01 00:00:57.677046+00:00,active,Feed Information|Headsigns,,
mdb-2771,gtfs,,ES,Valencian Community,Castelló de la Plana,Castelló de la Plana Town Hall (city bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1572,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2771/latest.zip,https://nap.transportes.gob.es/licencia-datos,39.9572324700448,40.0311463570511,-0.150047843899442,0.0276902748126426,2026-06-14 01:39:44.979369+00:00,active,Feed Information|Headsigns|Route Colors|Shapes,,
mdb-2772,gtfs,,ES,Castile and León,Ávila,Avanza Grupo (Ávila city bus),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1170,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2772/latest.zip,https://nap.transportes.gob.es/licencia-datos,40.584789,40.674526,-4.74133,-4.658617,2025-08-18 16:28:21.621179+00:00,inactive,Feed Information|Headsigns|Location Types|Route Colors,,
mdb-2773,gtfs,,ES,Aragon,Zaragoza,Avanza Grupo (Zaragoza urban transport),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1176,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2773/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.6038659423951,41.7624393403076,-0.967415761890641,-0.794827875200002,2026-07-01 00:06:55.034941+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes,,
mdb-2774,gtfs,,ES,Andalusia,Vera,Autocares Baraza (Baraza Coaches),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1169,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2774/latest.zip,https://nap.transportes.gob.es/licencia-datos,36.95318633299015,37.408573,-1.980181,-1.6649,2025-09-08 01:13:32.604961+00:00,inactive,Headsigns|Route Colors|Shapes,,
mdb-2775,gtfs,,ES,Catalonia,Castellbisbal,Direxis TGO (Transportes Generales de Olesa),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1984,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2775/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.37385765111154,41.735769,1.853818,2.1420912844978317,2026-03-17 00:22:22.223972+00:00,active,Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2776,gtfs,,ES,Autonomous Community of the Basque Country,Bergara,Lurraldebus Pesa,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1233,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2776/latest.zip,https://nap.transportes.gob.es/licencia-datos,42.85868526895693,43.31683974770208,-2.950531435271332,-1.977364936365829,2026-07-08 01:46:25.577581+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2777,gtfs,,ES,Catalonia,Tarragona,EMT Tarragona,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1694,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2777/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.10221833,41.16638667,1.178286667,1.367106,2026-04-11 00:48:41.316036+00:00,active,Headsigns|Route Colors,,
mdb-2778,gtfs,,ES,Galicia,A Pontenova,Rodil,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/2074,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2778/latest.zip,https://nap.transportes.gob.es/licencia-datos,43.224308,43.388535,-7.298243,-7.138894,2026-03-10 00:00:32.187837+00:00,active,Headsigns|Route Colors|Shapes,,
mdb-2779,gtfs,,ES,Catalonia,Corbera de Llobregat,Autocorb Coaches,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/1171,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2779/latest.zip,https://nap.transportes.gob.es/licencia-datos,41.354567,41.449298935,1.8943387001,2.1474245,2025-11-16 00:01:16.315068+00:00,active,Feed Information|Headsigns|Route Colors|Shapes,,
mdb-2780,gtfs,,ES,Galicia,Santa Comba,Costa Coaches,True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/2069,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2780/latest.zip,https://nap.transportes.gob.es/licencia-datos,42.85925,43.163895,-9.098557,-8.621533,2025-08-18 16:29:14.967497+00:00,inactive,Headsigns|Route Colors|Shapes,,
